   Time             V3N               V2N               V1N               V23               V12               V31             
 7.679000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.680000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.681000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989333E+001  9.999989333E+001 
 7.682000000E-002  7.105427358E-015 -7.105427358E-015  0.000000000E+000 -1.421085472E-014  7.105427358E-015  7.105427358E-015 
 7.683000000E-002  0.000000000E+000  0.000000000E+000  7.105427358E-015  0.000000000E+000  7.105427358E-015 -7.105427358E-015 
 7.684000000E-002  0.000000000E+000  0.000000000E+000  7.105427358E-015  0.000000000E+000  7.105427358E-015 -7.105427358E-015 
 7.685000000E-002  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000 
 7.686000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.842170943E-014 -9.999989333E+001  9.999989333E+001 
 7.687000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.688000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.689000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.690000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.691000000E-002  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.692000000E-002  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.693000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989334E+001 -9.999989334E+001  7.105427358E-015 
 7.694000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.695000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.696000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.697000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  3.552713679E-014 -9.999989333E+001  9.999989333E+001 
 7.698000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.842170943E-014 -9.999989333E+001  9.999989333E+001 
 7.699000000E-002  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000 
 7.700000000E-002  7.105427358E-015  0.000000000E+000  7.105427358E-015 -7.105427358E-015  7.105427358E-015  0.000000000E+000 
 7.701000000E-002 -7.105427358E-015  0.000000000E+000  0.000000000E+000  7.105427358E-015  0.000000000E+000 -7.105427358E-015 
 7.702000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  7.105427358E-015 -9.999989334E+001  9.999989334E+001 
 7.703000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989333E+001  9.999989333E+001 
 7.704000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.705000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.706000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.707000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.708000000E-002  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.709000000E-002  7.105427358E-015  7.105427358E-015 -7.105427358E-015  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.710000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.711000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.712000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.713000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.714000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  7.105427358E-015 -9.999989333E+001  9.999989333E+001 
 7.715000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989333E+001  9.999989333E+001 
 7.716000000E-002  7.105427358E-015  0.000000000E+000  1.421085472E-014 -7.105427358E-015  1.421085472E-014 -7.105427358E-015 
 7.717000000E-002  7.105427358E-015  7.105427358E-015  0.000000000E+000  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 7.718000000E-002  0.000000000E+000  0.000000000E+000  1.421085472E-014  0.000000000E+000  1.421085472E-014 -1.421085472E-014 
 7.719000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.842170943E-014 -9.999989333E+001  9.999989333E+001 
 7.720000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989333E+001  9.999989333E+001 
 7.721000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.722000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.723000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.724000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.725000000E-002  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.726000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989334E+001 -9.999989334E+001  7.105427358E-015 
 7.727000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.728000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.729000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.730000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  7.105427358E-015 -9.999989333E+001  9.999989333E+001 
 7.731000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989333E+001  9.999989333E+001 
 7.732000000E-002  1.421085472E-014  1.421085472E-014  0.000000000E+000  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.733000000E-002  0.000000000E+000  0.000000000E+000  7.105427358E-015  0.000000000E+000  7.105427358E-015 -7.105427358E-015 
 7.734000000E-002  7.105427358E-015  0.000000000E+000  7.105427358E-015 -7.105427358E-015  7.105427358E-015  0.000000000E+000 
 7.735000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001 -1.421085472E-014 -9.999989334E+001  9.999989334E+001 
 7.736000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  7.105427358E-015 -9.999989333E+001  9.999989333E+001 
 7.737000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.738000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.739000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.740000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.741000000E-002  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.742000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 7.743000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989334E+001 -9.999989334E+001  1.421085472E-014 
 7.744000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.745000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.746000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.747000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989333E+001  9.999989333E+001 
 7.748000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  7.105427358E-015 -9.999989333E+001  9.999989333E+001 
 7.749000000E-002  0.000000000E+000  7.105427358E-015 -1.421085472E-014  7.105427358E-015 -2.131628207E-014  1.421085472E-014 
 7.750000000E-002  7.105427358E-015  7.105427358E-015  7.105427358E-015  0.000000000E+000  0.000000000E+000  0.000000000E+000 
 7.751000000E-002  7.105427358E-015  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000  7.105427358E-015 
 7.752000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989334E+001  9.999989334E+001 
 7.753000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.842170943E-014 -9.999989333E+001  9.999989333E+001 
 7.754000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.755000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.756000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.757000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.758000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 7.759000000E-002  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.760000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989334E+001 -9.999989334E+001  1.421085472E-014 
 7.761000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.762000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.763000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989333E+001  9.999989333E+001 
 7.764000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989333E+001  9.999989333E+001 
 7.765000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.842170943E-014 -9.999989333E+001  9.999989333E+001 
 7.766000000E-002  7.105427358E-015  7.105427358E-015  0.000000000E+000  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 7.767000000E-002  7.105427358E-015  7.105427358E-015 -7.105427358E-015  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.768000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989334E+001  9.999989334E+001 
 7.769000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989333E+001  9.999989333E+001 
 7.770000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  7.105427358E-015 -9.999989333E+001  9.999989333E+001 
 7.771000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.772000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.773000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.774000000E-002  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.775000000E-002  7.105427358E-015  7.105427358E-015 -7.105427358E-015  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.776000000E-002 -7.105427358E-015 -7.105427358E-015 -1.421085472E-014  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 7.777000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.778000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.779000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.780000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989333E+001  9.999989333E+001 
 7.781000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989333E+001  9.999989333E+001 
 7.782000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989333E+001  9.999989333E+001 
 7.783000000E-002 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 -7.105427358E-015  0.000000000E+000 
 7.784000000E-002  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000  0.000000000E+000 
 7.785000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989334E+001  9.999989334E+001 
 7.786000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989333E+001  9.999989333E+001 
 7.787000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.842170943E-014 -9.999989333E+001  9.999989333E+001 
 7.788000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.789000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.790000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.791000000E-002  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.792000000E-002  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.793000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989334E+001 -9.999989334E+001  7.105427358E-015 
 7.794000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.795000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.796000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.842170943E-014 -9.999989333E+001  9.999989333E+001 
 7.797000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  7.105427358E-015 -9.999989333E+001  9.999989333E+001 
 7.798000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989333E+001  9.999989333E+001 
 7.799000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989333E+001  9.999989333E+001 
 7.800000000E-002  0.000000000E+000 -7.105427358E-015 -7.105427358E-015 -7.105427358E-015  0.000000000E+000  7.105427358E-015 
 7.801000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989334E+001  9.999989334E+001 
 7.802000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989333E+001  9.999989333E+001 
 7.803000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989333E+001  9.999989333E+001 
 7.804000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989333E+001  9.999989333E+001 
 7.805000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.806000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.807000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.808000000E-002  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.809000000E-002 -7.105427358E-015 -7.105427358E-015 -1.421085472E-014  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 7.810000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989334E+001 -9.999989334E+001  7.105427358E-015 
 7.811000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.812000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.813000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  3.552713679E-014 -9.999989333E+001  9.999989333E+001 
 7.814000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.842170943E-014 -9.999989333E+001  9.999989333E+001 
 7.815000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  3.552713679E-014 -9.999989333E+001  9.999989333E+001 
 7.816000000E-002  7.105427358E-015 -7.105427358E-015  7.105427358E-015 -1.421085472E-014  1.421085472E-014  0.000000000E+000 
 7.817000000E-002  1.421085472E-014 -7.105427358E-015  0.000000000E+000 -2.131628207E-014  7.105427358E-015  1.421085472E-014 
 7.818000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989334E+001  9.999989334E+001 
 7.819000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989333E+001  9.999989333E+001 
 7.820000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.842170943E-014 -9.999989333E+001  9.999989333E+001 
 7.821000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  3.552713679E-014 -9.999989333E+001  9.999989333E+001 
 7.822000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.823000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.824000000E-002  7.105427358E-015  7.105427358E-015 -7.105427358E-015  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.825000000E-002  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.826000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 7.827000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989334E+001 -9.999989334E+001  7.105427358E-015 
 7.828000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.829000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989333E+001  9.999989333E+001 
 7.830000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.842170943E-014 -9.999989333E+001  9.999989333E+001 
 7.831000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989333E+001  9.999989333E+001 
 7.832000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989333E+001  9.999989333E+001 
 7.833000000E-002  1.421085472E-014  0.000000000E+000 -7.105427358E-015 -1.421085472E-014 -7.105427358E-015  2.131628207E-014 
 7.834000000E-002 -7.105427358E-015  0.000000000E+000  7.105427358E-015  7.105427358E-015  7.105427358E-015 -1.421085472E-014 
 7.835000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989333E+001  9.999989333E+001 
 7.836000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989333E+001  9.999989333E+001 
 7.837000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.842170943E-014 -9.999989333E+001  9.999989333E+001 
 7.838000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  3.552713679E-014 -9.999989333E+001  9.999989333E+001 
 7.839000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.840000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.841000000E-002  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.842000000E-002  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.843000000E-002  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.844000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989334E+001 -9.999989334E+001  7.105427358E-015 
 7.845000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  3.552713679E-014 -9.999989333E+001  9.999989333E+001 
 7.846000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.842170943E-014 -9.999989333E+001  9.999989333E+001 
 7.847000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  7.105427358E-015 -9.999989333E+001  9.999989333E+001 
 7.848000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989333E+001  9.999989333E+001 
 7.849000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989333E+001  9.999989333E+001 
 7.850000000E-002  7.105427358E-015  7.105427358E-015  7.105427358E-015  0.000000000E+000  0.000000000E+000  0.000000000E+000 
 7.851000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989334E+001  9.999989334E+001 
 7.852000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989333E+001  9.999989333E+001 
 7.853000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.842170943E-014 -9.999989333E+001  9.999989333E+001 
 7.854000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  0.000000000E+000 -9.999989333E+001  9.999989333E+001 
 7.855000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  7.105427358E-015 -9.999989333E+001  9.999989333E+001 
 7.856000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.857000000E-002  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.858000000E-002  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.859000000E-002  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.860000000E-002  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.861000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  7.105427358E-015 
 7.862000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  7.105427358E-015 -9.999989333E+001  9.999989333E+001 
 7.863000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989333E+001  9.999989333E+001 
 7.864000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989333E+001  9.999989333E+001 
 7.865000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989333E+001  9.999989333E+001 
 7.866000000E-002 -2.131628207E-014  0.000000000E+000  0.000000000E+000  2.131628207E-014  0.000000000E+000 -2.131628207E-014 
 7.867000000E-002  1.421085472E-014  7.105427358E-015  0.000000000E+000 -7.105427358E-015 -7.105427358E-015  1.421085472E-014 
 7.868000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989334E+001  9.999989334E+001 
 7.869000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.842170943E-014 -9.999989333E+001  9.999989333E+001 
 7.870000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  7.105427358E-015 -9.999989333E+001  9.999989333E+001 
 7.871000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989333E+001  9.999989333E+001 
 7.872000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989333E+001  9.999989333E+001 
 7.873000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989333E+001 -9.999989333E+001  1.421085472E-014 
 7.874000000E-002  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 7.875000000E-002  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.876000000E-002  7.105427358E-015  7.105427358E-015 -7.105427358E-015  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.877000000E-002 -3.333329778E+001  6.666659556E+001 -3.333329778E+001  9.999989334E+001 -9.999989334E+001  1.421085472E-014 
 7.878000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001 -7.105427358E-015 -9.999989333E+001  9.999989333E+001 
 7.879000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989333E+001  9.999989333E+001 
 7.880000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989333E+001  9.999989333E+001 
 7.881000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989333E+001  9.999989333E+001 
 7.882000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  2.131628207E-014 -9.999989333E+001  9.999989333E+001 
 7.883000000E-002  1.421085472E-014  7.105427358E-015  7.105427358E-015 -7.105427358E-015  0.000000000E+000  7.105427358E-015 
 7.884000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  1.421085472E-014 -9.999989334E+001  9.999989334E+001 
 7.885000000E-002  3.333329778E+001  3.333329778E+001 -6.666659556E+001  7.105427358E-015 -9.999989333E+001  9.999989333E+001 
